time_ms,device_time_ms,ecg,upper,lower
44436,,407,3000,1000
44436,,402,3000,1000
44436,,416,3000,1000
44436,,401,3000,1000
44436,,414,3000,1000
44436,,409,3000,1000
44437,,403,3000,1000
44488,,401,3000,1000
44488,,405,3000,1000
44488,,407,3000,1000
44488,,404,3000,1000
44488,,406,3000,1000
44488,,409,3000,1000
44488,,400,3000,1000
44488,,401,3000,1000
44488,,405,3000,1000
44488,,402,3000,1000
44540,,405,3000,1000
44540,,401,3000,1000
44540,,407,3000,1000
44540,,401,3000,1000
44540,,416,3000,1000
44540,,402,3000,1000
44540,,401,3000,1000
44540,,402,3000,1000
44540,,400,3000,1000
44540,,403,3000,1000
44591,,400,3000,1000
44591,,403,3000,1000
44591,,401,3000,1000
44591,,411,3000,1000
44592,,405,3000,1000
44592,,403,3000,1000
44592,,401,3000,1000
44592,,400,3000,1000
44592,,397,3000,1000
44592,,400,3000,1000
44643,,405,3000,1000
44643,,411,3000,1000
44643,,400,3000,1000
44644,,411,3000,1000
44644,,403,3000,1000
44644,,406,3000,1000
44644,,400,3000,1000
44644,,401,3000,1000
44644,,406,3000,1000
44644,,407,3000,1000
44695,,401,3000,1000
44695,,400,3000,1000
44695,,404,3000,1000
44695,,405,3000,1000
44695,,401,3000,1000
44695,,350,3000,1000
44695,,400,3000,1000
44695,,420,3000,1000
44695,,404,3000,1000
44695,,405,3000,1000
44747,,400,3000,1000
44747,,400,3000,1000
44747,,403,3000,1000
44747,,416,3000,1000
44747,,390,3000,1000
44748,,407,3000,1000
44748,,400,3000,1000
44748,,400,3000,1000
44748,,401,3000,1000
44748,,402,3000,1000
44799,,401,3000,1000
44799,,403,3000,1000
44799,,415,3000,1000
44800,,398,3000,1000
44800,,401,3000,1000
44800,,384,3000,1000
44800,,401,3000,1000
44800,,400,3000,1000
44800,,404,3000,1000
44800,,403,3000,1000
44852,,400,3000,1000
44852,,406,3000,1000
44852,,402,3000,1000
44852,,398,3000,1000
44852,,405,3000,1000
44852,,432,3000,1000
44852,,386,3000,1000
44852,,400,3000,1000
44852,,405,3000,1000
44852,,407,3000,1000
44904,,404,3000,1000
44904,,406,3000,1000
44904,,407,3000,1000
44904,,400,3000,1000
44904,,400,3000,1000
44904,,401,3000,1000
44904,,410,3000,1000
44904,,400,3000,1000
44904,,405,3000,1000
44904,,400,3000,1000
44956,,405,3000,1000
44956,,406,3000,1000
44956,,403,3000,1000
