time_ms,device_time_ms,ecg,upper,lower
2250,,443,3000,1000
2250,,447,3000,1000
2250,,435,3000,1000
2250,,442,3000,1000
2250,,438,3000,1000
2250,,445,3000,1000
2250,,451,3000,1000
2250,,465,3000,1000
2272,,496,3000,1000
2272,,439,3000,1000
2272,,447,3000,1000
2272,,444,3000,1000
2272,,443,3000,1000
2272,,439,3000,1000
2272,,443,3000,1000
2272,,395,3000,1000
2272,,439,3000,1000
2272,,368,3000,1000
2294,,445,3000,1000
2294,,439,3000,1000
2294,,446,3000,1000
2294,,448,3000,1000
2294,,443,3000,1000
2294,,441,3000,1000
2294,,444,3000,1000
2294,,445,3000,1000
2294,,442,3000,1000
2294,,438,3000,1000
2316,,448,3000,1000
2316,,439,3000,1000
2316,,443,3000,1000
2316,,433,3000,1000
2316,,443,3000,1000
2316,,443,3000,1000
2316,,449,3000,1000
2316,,435,3000,1000
2316,,446,3000,1000
2316,,439,3000,1000
2338,,446,3000,1000
2338,,450,3000,1000
2338,,435,3000,1000
2338,,421,3000,1000
2338,,444,3000,1000
2338,,444,3000,1000
2338,,442,3000,1000
2338,,446,3000,1000
2338,,432,3000,1000
2338,,443,3000,1000
2360,,464,3000,1000
2360,,463,3000,1000
2360,,452,3000,1000
2360,,441,3000,1000
2360,,449,3000,1000
2360,,441,3000,1000
2360,,448,3000,1000
2360,,444,3000,1000
2360,,448,3000,1000
2360,,442,3000,1000
2382,,448,3000,1000
2382,,459,3000,1000
2382,,444,3000,1000
2382,,440,3000,1000
2382,,435,3000,1000
2382,,432,3000,1000
2382,,430,3000,1000
2382,,442,3000,1000
2382,,439,3000,1000
2382,,443,3000,1000
2404,,447,3000,1000
2404,,446,3000,1000
2404,,442,3000,1000
2404,,445,3000,1000
2404,,448,3000,1000
2404,,448,3000,1000
2404,,443,3000,1000
2404,,445,3000,1000
2404,,444,3000,1000
2405,,445,3000,1000
2426,,445,3000,1000
2426,,447,3000,1000
2426,,438,3000,1000
2426,,445,3000,1000
2426,,446,3000,1000
2426,,436,3000,1000
2427,,441,3000,1000
2427,,400,3000,1000
2427,,446,3000,1000
2427,,443,3000,1000
2448,,412,3000,1000
2448,,448,3000,1000
2448,,454,3000,1000
2448,,444,3000,1000
2448,,448,3000,1000
2448,,461,3000,1000
2448,,447,3000,1000
2449,,448,3000,1000
2449,,442,3000,1000
2449,,442,3000,1000
2471,,448,3000,1000
2471,,439,3000,1000
2471,,441,3000,1000
2471,,443,3000,1000
2471,,440,3000,1000
2471,,450,3000,1000
2471,,443,3000,1000
2471,,446,3000,1000
2471,,442,3000,1000
2471,,446,3000,1000
2493,,443,3000,1000
2493,,449,3000,1000
2493,,445,3000,1000
2493,,446,3000,1000
2493,,445,3000,1000
2493,,429,3000,1000
2493,,443,3000,1000
2493,,427,3000,1000
2493,,435,3000,1000
2493,,442,3000,1000
2515,,441,3000,1000
2515,,433,3000,1000
2515,,443,3000,1000
2516,,442,3000,1000
2516,,446,3000,1000
2516,,446,3000,1000
2516,,435,3000,1000
2516,,437,3000,1000
2516,,442,3000,1000
2516,,434,3000,1000
2538,,454,3000,1000
2538,,439,3000,1000
2538,,399,3000,1000
2538,,447,3000,1000
2538,,442,3000,1000
2538,,443,3000,1000
2538,,458,3000,1000
2538,,440,3000,1000
2538,,459,3000,1000
2538,,445,3000,1000
2560,,446,3000,1000
2560,,443,3000,1000
2560,,442,3000,1000
2560,,441,3000,1000
2560,,445,3000,1000
2560,,436,3000,1000
2560,,445,3000,1000
2560,,434,3000,1000
2560,,384,3000,1000
2560,,439,3000,1000
2582,,447,3000,1000
2582,,438,3000,1000
2583,,448,3000,1000
2583,,426,3000,1000
2583,,442,3000,1000
2583,,439,3000,1000
2583,,436,3000,1000
2583,,439,3000,1000
2583,,447,3000,1000
2583,,441,3000,1000
2605,,449,3000,1000
2605,,431,3000,1000
2605,,443,3000,1000
