time_ms,device_time_ms,ecg,upper,lower
22839,,0,3000,1000
22839,,0,3000,1000
22839,,0,3000,1000
22869,,0,3000,1000
22869,,0,3000,1000
22869,,0,3000,1000
22869,,0,3000,1000
22869,,0,3000,1000
22870,,0,3000,1000
22870,,0,3000,1000
22870,,0,3000,1000
22870,,0,3000,1000
22870,,0,3000,1000
22900,,0,3000,1000
22900,,0,3000,1000
22900,,0,3000,1000
22900,,0,3000,1000
22900,,0,3000,1000
22900,,0,3000,1000
22900,,0,3000,1000
22900,,0,3000,1000
22900,,0,3000,1000
22901,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22931,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22962,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
22992,,0,3000,1000
23022,,0,3000,1000
23022,,0,3000,1000
23023,,0,3000,1000
23023,,0,3000,1000
23023,,0,3000,1000
23023,,0,3000,1000
23023,,0,3000,1000
23023,,0,3000,1000
23023,,0,3000,1000
23023,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23054,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23085,,0,3000,1000
23116,,0,3000,1000
23116,,0,3000,1000
23116,,0,3000,1000
23117,,0,3000,1000
23117,,0,3000,1000
23117,,0,3000,1000
23117,,0,3000,1000
23117,,0,3000,1000
23117,,0,3000,1000
23117,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23148,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23179,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23210,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23241,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23272,,0,3000,1000
23303,,0,3000,1000
23303,,0,3000,1000
23303,,0,3000,1000
23303,,0,3000,1000
23303,,0,3000,1000
23303,,0,3000,1000
23303,,0,3000,1000
23303,,0,3000,1000
23304,,0,3000,1000
23304,,0,3000,1000
23334,,0,3000,1000
23334,,0,3000,1000
23334,,0,3000,1000
23334,,0,3000,1000
23334,,0,3000,1000
23334,,0,3000,1000
23334,,0,3000,1000
23334,,0,3000,1000
23335,,0,3000,1000
23335,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23366,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23397,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23428,,0,3000,1000
23459,,0,3000,1000
23460,,0,3000,1000
23460,,0,3000,1000
23460,,0,3000,1000
23460,,0,3000,1000
23460,,0,3000,1000
23460,,0,3000,1000
23460,,0,3000,1000
23460,,0,3000,1000
23460,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23491,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23522,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23552,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23583,,0,3000,1000
23614,,0,3000,1000
23614,,0,3000,1000
23614,,0,3000,1000
23614,,0,3000,1000
23614,,4,3000,1000
23614,,0,3000,1000
23614,,0,3000,1000
23614,,0,3000,1000
23614,,0,3000,1000
23614,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23645,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23676,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23707,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23738,,0,3000,1000
23768,,0,3000,1000
23768,,0,3000,1000
23768,,0,3000,1000
23768,,0,3000,1000
23768,,0,3000,1000
23769,,0,3000,1000
23769,,0,3000,1000
23769,,0,3000,1000
23769,,0,3000,1000
23769,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23799,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23830,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23861,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23892,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23923,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23954,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
23985,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24016,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24048,,0,3000,1000
24079,,0,3000,1000
24079,,0,3000,1000
24079,,0,3000,1000
24079,,0,3000,1000
24079,,0,3000,1000
